Round,Date,HomeTeam,AwayTeam,Team,Player,Position,Substitute,MinutesPlayed,Rating,MarketValueEUR,SalaryEUR,SalarySource
Group Stage - Matchday 3,2026-06-25,Ecuador,Germany,Ecuador,Gonzalo Valle,G,Yes,,,1800000.0,1142000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Ecuador,Germany,Ecuador,Yaimar Medina,D,Yes,,,4000000.0,2009000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Ecuador,Germany,Ecuador,Jackson Porozo,D,Yes,,,2500000.0,1441000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Ecuador,Germany,Ecuador,Denil Castillo,M,Yes,,,7000000.0,2984000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Ecuador,Germany,Ecuador,Jordy Alcivar,M,Yes,,,2000000.0,1231000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Ecuador,Germany,Ecuador,Kendry Páez,M,Yes,,,8000000.0,3280000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Ecuador,Germany,Ecuador,Alan Minda,F,Yes,,,3000000.0,1639000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Ecuador,Germany,Ecuador,Anthony Valencia,F,Yes,,,1800000.0,1142000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Ecuador,Germany,Ecuador,Jeremy Arevalo,F,Yes,,,7000000.0,2984000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Ecuador,Germany,Germany,Manuel Neuer,G,No,90.0,6.7,4000000.0,2009000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Ecuador,Germany,Germany,Joshua Kimmich,D,No,60.0,7.0,35000000.0,9312000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Ecuador,Germany,Germany,Jonathan Tah,D,No,90.0,6.7,28000000.0,7953000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Ecuador,Germany,Germany,Antonio Rüdiger,D,No,90.0,6.5,6000000.0,2676000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Ecuador,Germany,Germany,Leroy Sané,M,No,90.0,7.1,20000000.0,6269000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Ecuador,Germany,Germany,Felix Nmecha,M,No,64.0,5.9,50000000.0,11982000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Ecuador,Germany,Germany,Aleksandar Pavlović,M,No,45.0,6.4,90000000.0,18156000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Ecuador,Germany,Germany,David Raum,M,No,90.0,6.7,25000000.0,7340000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Ecuador,Germany,Germany,Jamal Musiala,F,No,90.0,6.8,100000000.0,19560000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Ecuador,Germany,Germany,Florian Wirtz,F,No,73.0,7.2,100000000.0,19560000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Ecuador,Germany,Germany,Kai Havertz,F,No,60.0,7.1,55000000.0,12818000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Ecuador,Germany,Germany,Angelo Stiller,M,Yes,45.0,6.8,45000000.0,11122000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Ecuador,Germany,Germany,Malick Thiaw,D,Yes,30.0,6.6,45000000.0,11122000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Ecuador,Germany,Germany,Deniz Undav,F,Yes,30.0,6.5,22000000.0,6706000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Ecuador,Germany,Germany,Maximilian Beier,F,Yes,26.0,6.5,40000000.0,10234000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Ecuador,Germany,Germany,Pascal Groß,M,Yes,17.0,6.4,2500000.0,1441000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Ecuador,Germany,Germany,Oliver Baumann,G,Yes,,,2500000.0,1441000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Ecuador,Germany,Germany,Alexander Nübel,G,Yes,,,12000000.0,4369000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Ecuador,Germany,Germany,Waldemar Anton,D,Yes,,,18000000.0,5819000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Ecuador,Germany,Germany,Leon Goretzka,M,Yes,,,12000000.0,4369000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Ecuador,Germany,Germany,Jamie Leweling,F,Yes,,,40000000.0,10234000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Ecuador,Germany,Germany,Nadiem Amiri,M,Yes,,,17000000.0,5589000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Ecuador,Germany,Germany,Assan Ouédraogo,M,Yes,,,28000000.0,7953000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Ecuador,Germany,Germany,Nick Woltemade,F,Yes,,,55000000.0,12818000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Japan,Zion Suzuki,G,No,90.0,7.1,20000000.0,6269000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Japan,Ayumu Seko,D,No,75.0,6.4,5000000.0,2353000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Japan,Ko Itakura,D,No,39.0,7.0,8000000.0,3280000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Japan,Hiroki Itō,D,No,90.0,6.9,18000000.0,5819000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Japan,Yukinari Sugawara,M,No,90.0,6.6,5500000.0,2517000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Japan,Ao Tanaka,M,No,90.0,7.4,13000000.0,4623000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Japan,Daichi Kamada,M,No,90.0,7.0,10000000.0,3840000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Japan,Keito Nakamura,M,No,75.0,7.1,10000000.0,3840000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Japan,Ritsu Doan,F,No,67.0,6.7,17000000.0,5589000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Japan,Daizen Maeda,F,No,90.0,7.9,13000000.0,4623000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Japan,Ayase Ueda,F,No,66.0,6.4,17000000.0,5589000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Japan,Shogo Taniguchi,D,Yes,51.0,6.5,750000.0,615000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Japan,Koki Ogawa,F,Yes,24.0,6.3,2000000.0,1231000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Japan,Junya Ito,F,Yes,23.0,6.7,3000000.0,1639000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Japan,Tsuyoshi Watanabe,D,Yes,15.0,6.9,10000000.0,3840000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Japan,Yuto Nagatomo,D,Yes,15.0,6.9,100000.0,242000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Japan,Keisuke Osako,G,Yes,,,2000000.0,1231000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Japan,Tomoki Hayakawa,G,Yes,,,2000000.0,1231000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Japan,Junnosuke Suzuki,D,Yes,,,3500000.0,1828000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Japan,Takehiro Tomiyasu,D,Yes,,,5000000.0,2353000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Japan,Yuito Suzuki,M,Yes,,,24000000.0,7131000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Japan,Kaishu Sano,M,Yes,,,40000000.0,10234000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Japan,Kento Shiogai,F,Yes,,,8000000.0,3280000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Japan,Shuto Machino,F,Yes,,,4000000.0,2009000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Japan,Keisuke Goto,F,Yes,,,10000000.0,3840000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Sweden,Jacob Widell Zetterström,G,No,90.0,7.1,2500000.0,1441000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Sweden,Gustaf Lagerbielke,D,No,90.0,6.6,10000000.0,3840000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Sweden,Isak Hien,D,No,37.0,6.8,22000000.0,6706000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Sweden,Gabriel Gudmundsson,D,No,88.0,7.4,20000000.0,6269000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Sweden,Alexander Bernhardsson,M,No,75.0,6.3,3000000.0,1639000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Sweden,Victor Lindelöf,M,No,87.0,6.7,5000000.0,2353000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Sweden,Yasin Ayari,M,No,90.0,7.2,35000000.0,9312000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Sweden,Elliot Stroud,M,No,75.0,6.6,8000000.0,3280000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Sweden,Anthony Elanga,F,No,90.0,7.7,32000000.0,8740000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Sweden,Viktor Gyökeres,F,No,90.0,6.2,65000000.0,14425000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Sweden,Alexander Isak,F,No,90.0,6.0,85000000.0,17437000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Sweden,Lucas Bergvall,M,Yes,53.0,6.3,35000000.0,9312000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Sweden,Daniel Svensson,D,Yes,15.0,6.7,22000000.0,6706000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Sweden,Ken Sema,M,Yes,15.0,6.7,800000.0,644000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Sweden,Carl Starfelt,D,Yes,10.0,6.7,4500000.0,2184000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Sweden,Benjamin Nygren,F,Yes,9.0,6.6,14000000.0,4872000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Sweden,Viktor Johansson,G,Yes,,,12000000.0,4369000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Sweden,Kristoffer Nordfeldt,G,Yes,,,175000.0,242000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Sweden,Eric Smith,D,Yes,,,5000000.0,2353000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Sweden,Hjalmar Ekdal,D,Yes,,,5000000.0,2353000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Sweden,Jesper Karlström,M,Yes,,,4000000.0,2009000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Sweden,Mattias Svanberg,M,Yes,,,8000000.0,3280000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Sweden,Taha Abdi Ali,M,Yes,,,1500000.0,1004000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Sweden,Herman Johansson,M,Yes,,,1800000.0,1142000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Sweden,Besfort Zeneli,M,Yes,,,6000000.0,2676000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Japan,Sweden,Sweden,Gustaf Nilsson,F,Yes,,,1800000.0,1142000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Tunisia,Aymen Dahmen,G,No,90.0,7.5,800000.0,644000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Tunisia,Yan Valery,D,No,90.0,6.1,1500000.0,1004000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Tunisia,Montassar Talbi,D,No,90.0,6.0,8000000.0,3280000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Tunisia,Ellyes Skhiri,D,No,90.0,7.1,5000000.0,2353000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Tunisia,Amine Ben Hmida,D,No,68.0,6.1,,,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Tunisia,Ali Abdi,D,No,90.0,6.4,2000000.0,1231000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Tunisia,Anis Ben Slimane,M,No,68.0,6.3,4000000.0,2009000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Tunisia,Ismael Gharbi,M,No,75.0,7.0,5000000.0,2353000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Tunisia,Rani Khedira,M,No,67.0,6.1,2000000.0,1231000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Tunisia,Hannibal Mejbri,M,No,90.0,7.0,15000000.0,5115000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Tunisia,Hazem Mastouri,F,No,89.0,7.9,900000.0,700000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Tunisia,Mohamed Belhadj Mahmoud,M,Yes,23.0,6.6,2000000.0,1231000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Tunisia,Mortadha Ben Ouanes,M,Yes,22.0,6.7,1500000.0,1004000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Tunisia,Elias Achouri,M,Yes,22.0,6.6,3000000.0,1639000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Tunisia,Firas Chaouat,F,Yes,15.0,6.4,1200000.0,858000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Tunisia,Sebastian Tounekti,F,Yes,1.0,,5000000.0,2353000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Tunisia,Sabri Ben Hessen,G,Yes,,,550000.0,494000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Tunisia,Abdelmouhib Chamakh,G,Yes,,,800000.0,644000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Tunisia,Dylan Bronn,D,Yes,,,600000.0,525000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Tunisia,Raed Chikhaoui,D,Yes,,,600000.0,525000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Tunisia,Omar Rekik,D,Yes,,,500000.0,462000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Tunisia,Rayan Elloumi,F,Yes,,,800000.0,644000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Tunisia,Elias Saad,F,Yes,,,2000000.0,1231000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Tunisia,Khalil Ayari,F,Yes,,,1000000.0,754000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Netherlands,Bart Verbruggen,G,No,90.0,6.5,40000000.0,10234000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Netherlands,Denzel Dumfries,D,No,90.0,5.9,25000000.0,7340000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Netherlands,Jan Paul van Hecke,D,No,90.0,9.1,45000000.0,11122000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Netherlands,Virgil van Dijk,D,No,90.0,8.0,15000000.0,5115000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Netherlands,Nathan Aké,D,No,90.0,6.6,12000000.0,4369000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Netherlands,Ryan Gravenberch,M,No,90.0,6.8,80000000.0,16705000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Netherlands,Frenkie de Jong,M,No,72.0,6.9,35000000.0,9312000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Netherlands,Tijjani Reijnders,M,No,72.0,7.2,50000000.0,11982000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Netherlands,Donyell Malen,F,No,72.0,6.7,45000000.0,11122000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Netherlands,Brian Brobbey,F,No,77.0,7.2,30000000.0,8350000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Netherlands,Cody Gakpo,F,No,84.0,6.3,60000000.0,13631000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Netherlands,Teun Koopmeiners,M,Yes,18.0,6.8,14000000.0,4872000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Netherlands,Justin Kluivert,F,Yes,18.0,6.6,25000000.0,7340000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Netherlands,Crysencio Summerville,F,Yes,18.0,6.5,35000000.0,9312000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Netherlands,Memphis Depay,F,Yes,13.0,6.2,7000000.0,2984000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Netherlands,Noa Lang,F,Yes,12.0,6.6,22000000.0,6706000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Netherlands,Robin Roefs,G,Yes,,,28000000.0,7953000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Netherlands,Mark Flekken,G,Yes,,,6000000.0,2676000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Netherlands,Jorrel Hato,D,Yes,,,40000000.0,10234000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Netherlands,Mats Wieffer,M,Yes,,,25000000.0,7340000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Netherlands,Micky van de Ven,D,Yes,,,50000000.0,11982000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Netherlands,Lutsharel Geertruida,D,Yes,,,20000000.0,6269000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Netherlands,Quinten Timber,M,Yes,,,25000000.0,7340000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Netherlands,Guus Til,M,Yes,,,15000000.0,5115000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Netherlands,Marten de Roon,M,Yes,,,3200000.0,1716000.0,Estimated
Group Stage - Matchday 3,2026-06-25,Tunisia,Netherlands,Netherlands,Wout Weghorst,F,Yes,,,2000000.0,1231000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Paraguay,Orlando Gill,G,No,90.0,7.8,6000000.0,2676000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Paraguay,Juan Cáceres,D,No,90.0,6.7,5000000.0,2353000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Paraguay,Gustavo Velázquez,D,No,90.0,7.2,400000.0,394000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Paraguay,Gustavo Gómez,D,No,90.0,7.1,3500000.0,1828000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Paraguay,Omar Alderete,D,No,84.0,6.8,13000000.0,4623000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Paraguay,Alexandro Maidana,D,No,45.0,6.6,2500000.0,1441000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Paraguay,Diego Gómez,M,No,89.0,6.3,25000000.0,7340000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Paraguay,Andrés Cubas,M,No,90.0,7.3,4500000.0,2184000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Paraguay,Matías Galarza,M,No,89.0,7.4,3000000.0,1639000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Paraguay,Gabriel Ávalos,F,No,67.0,6.5,750000.0,615000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Paraguay,Julio Enciso,F,No,90.0,5.8,25000000.0,7340000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Paraguay,Mauricio,M,Yes,45.0,6.7,15000000.0,5115000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Paraguay,Alex Arce,F,Yes,23.0,6.5,3500000.0,1828000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Paraguay,José Canale,D,Yes,12.0,6.6,2200000.0,1317000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Paraguay,Junior Alonso,D,Yes,1.0,,1500000.0,1004000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Paraguay,Damián Bobadilla,M,Yes,1.0,,6000000.0,2676000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Paraguay,Roberto Fernández,G,Yes,,,100000.0,242000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Paraguay,Gastón Olveira,G,Yes,,,500000.0,462000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Paraguay,Fabián Balbuena,D,Yes,,,900000.0,700000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Paraguay,Braian Ojeda,M,Yes,,,3500000.0,1828000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Paraguay,Gustavo Caballero,F,Yes,,,1000000.0,754000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Paraguay,Alejandro Romero,M,Yes,,,,,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Paraguay,Ramón Sosa,F,Yes,,,10000000.0,3840000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Paraguay,Antonio Sanabria,F,Yes,,,1800000.0,1142000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Paraguay,Isidro Pitta,F,Yes,,,7500000.0,3134000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Australia,Patrick Beach,G,No,90.0,7.4,1000000.0,754000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Australia,Alessandro Circati,D,No,90.0,7.5,12000000.0,4369000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Australia,Harry Souttar,D,No,90.0,7.2,3500000.0,1828000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Australia,Lucas Herrington,D,No,90.0,7.0,4500000.0,2184000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Australia,Jordan Bos,M,No,90.0,7.3,12000000.0,4369000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Australia,Aiden O'Neill,M,No,90.0,6.9,3000000.0,1639000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Australia,Jackson Irvine,M,No,84.0,6.8,1000000.0,754000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Australia,Aziz Behich,M,No,90.0,6.7,250000.0,283000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Australia,Cristian Volpato,F,No,58.0,5.9,10000000.0,3840000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Australia,Connor Metcalfe,F,No,90.0,6.7,1500000.0,1004000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Australia,Nestory Irankunda,F,No,84.0,6.4,8000000.0,3280000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Australia,Ajdin Hrustić,M,Yes,32.0,6.6,600000.0,525000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Australia,Paul Okon-Engstler,M,Yes,12.0,6.5,1200000.0,858000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Australia,Tete Yengi,F,Yes,12.0,6.3,450000.0,429000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Australia,Mathew Ryan,G,Yes,,,1800000.0,1142000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Australia,Paul Izzo,G,Yes,,,500000.0,462000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Australia,Miloš Degenek,D,Yes,,,450000.0,429000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Australia,Jason Geria,D,Yes,,,350000.0,359000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Australia,Cameron Burgess,D,Yes,,,1500000.0,1004000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Australia,Kai Trewin,D,Yes,,,1800000.0,1142000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Australia,Cameron Devlin,M,Yes,,,1500000.0,1004000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Australia,Awer Mabil,M,Yes,,,500000.0,462000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Australia,Nishan Velupillay,F,Yes,,,650000.0,556000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Paraguay,Australia,Australia,Mohamed Touré,F,Yes,,,8000000.0,3280000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Türkiye,USA,Türkiye,Uğurcan Çakır,G,No,90.0,7.1,15000000.0,5115000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Türkiye,USA,Türkiye,Zeki Çelik,D,No,84.0,7.6,14000000.0,4872000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Türkiye,USA,Türkiye,Ozan Kabak,D,No,90.0,7.1,15000000.0,5115000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Türkiye,USA,Türkiye,Abdülkerim Bardakcı,D,No,90.0,6.7,6500000.0,2832000.0,Estimated
Group Stage - Matchday 3,2026-06-26,Türkiye,USA,Türkiye,Oğuz Aydın,M,No,89.0,7.0,7000000.0,2984000.0,Estimated
